order,aggression,stress,tension,suspicious,balance,confidence,vitality,self_regulation,depression,neuroticism
3567,39.9439769,29.81566388,63.6012059,32.38674791,64.92710713,75.58433612,23.66987813,69.94156511,15.87289287,31.35843489
3568,40.43676575,30.41816744,64.13304609,32.89256068,64.29299155,74.97439324,22.98927189,69.38555222,16.50700845,31.95908372
3569,41.19505089,31.23876478,64.84696561,33.37211004,63.68854746,74.34483357,22.47597524,68.76231912,17.05899587,32.63822283
3570,40.51144333,30.55340223,64.26103112,32.92288667,64.18092778,74.87711333,22.93814445,69.30762889,16.60762889,32.04577334
3571,40.62597848,30.87793544,64.47715266,33.07636987,63.84726025,74.52206456,22.47167316,68.97245595,17.05352253,32.40313114
3572,40.67826586,31.03479757,64.59218489,33.1495722,63.7008556,74.36520243,22.29389608,68.83650877,17.24175709,32.57045074
3573,41.33927868,31.25093355,64.86258843,33.38589818,63.71410182,74.36992926,22.5466195,68.76992926,16.99755306,32.61841587
3574,40.75170371,30.8369582,64.51665951,33.11110634,63.98483392,74.66453524,22.77820788,69.10513261,16.77862844,32.29230109
3575,40.57679562,30.88731704,64.63072326,33.0836417,64.033053,74.70634148,23.08030276,69.3,16.69682926,32.34057188
3576,40.28274967,30.23261498,63.96603811,32.69946123,64.48409659,75.16738502,23.20080815,69.55067346,16.31590341,31.74932654
3577,40.73091244,31.25169368,64.76991155,33.27339032,63.50726269,74.15813238,22.06969783,68.65639299,17.46960641,32.79591095
3578,40.56495607,30.73546576,64.41922674,33.00555362,64.04572933,74.72949031,22.84316344,69.2106854,16.76239018,32.22734625
3579,40.58908407,31.01223339,64.74563991,33.17838771,63.92161229,74.58820576,22.94454203,69.18864492,16.81157466,32.46769135
3580,40.59076489,31.19888963,64.8852749,33.36743917,63.6781019,74.3372577,22.48248152,68.87340503,17.09466864,32.68073666
3581,41.10765584,31.05423555,64.69079895,33.28729713,63.82605794,74.49267026,22.60952715,68.90268657,16.91384422,32.47744387
3582,40.84141082,30.93743261,64.62676352,33.18095265,63.94394189,74.61549098,22.83954183,69.11151278,16.79559995,32.38764353
3583,40.85934403,31.19446261,64.85004931,33.36432093,63.69934091,74.35896517,22.48816752,68.83164149,17.05624579,32.63793659
3584,40.62997498,31.1065499,64.89319989,33.15994996,63.98337503,74.64005004,23.33324993,69.38664999,16.68664999,32.51989992
3585,40.85825216,30.87815506,64.550291,33.16669883,63.95320407,74.62932059,22.75271856,69.07310696,16.80300956,32.33834926
3586,40.53260544,30.61819472,64.31004336,32.95298384,64.12256208,74.81441072,22.87147024,69.25516752,16.6815136,32.11411904
3587,40.61818445,31.02075025,64.77245594,33.12528911,63.98209741,74.64516477,23.16960828,69.31846632,16.73295751,32.45796476
3588,40.21938944,30.15463316,63.89780402,32.64097487,64.56695226,75.24536684,23.28853769,69.62378141,16.23304774,31.67621859
3589,41.03889823,30.9821721,64.62544597,33.21199371,63.88800629,74.55964322,22.67309548,68.95964322,16.85526758,32.39708291
3590,40.61773076,30.76263015,64.40376477,33.07206803,63.95095417,74.63284175,22.60114501,69.0735947,16.9033831,32.29432689
3591,40.17888871,30.10478611,63.85418784,32.60358958,64.61991476,75.29521389,23.34461563,69.67051303,16.18008524,31.62948697
3592,40.63097468,30.63736369,64.32458568,33.0437527,64.08180333,74.77221982,22.77860883,69.19138685,16.71180766,32.15333622
3593,40.55827776,30.86631734,64.44976182,33.03320631,63.87530963,74.53368266,22.48373029,68.99196042,17.05789668,32.40794431
3594,40.51684022,30.57858771,64.28981453,32.93368045,64.17193296,74.86631955,22.95613408,69.31122682,16.61122682,32.0673609
3595,40.64080332,31.07494688,64.81797011,33.23245228,63.89492615,74.55581411,22.98995767,69.20221992,16.82293859,32.53583485
3596,40.86129545,30.85820746,64.52732751,33.12233566,63.98075233,74.65913636,22.78265618,69.08384033,16.77292774,32.29644755
3597,40.04636053,29.94167449,63.71146518,32.48125587,64.79322085,75.45832551,23.5281162,69.82343016,16.00677915,31.47656984
3598,39.99197058,29.9206682,63.70979617,32.44544736,64.85954697,75.51498299,23.66650053,69.91052659,15.92708384,31.45186299
3599,40.59237874,30.61280865,64.30925563,32.96484277,64.137822,74.83071594,22.89111743,69.25203412,16.64530111,32.09415525
3600,40.61588787,30.66273616,64.35780476,33.08246175,64.05945513,74.74712664,22.77671503,69.19644063,16.73314777,32.19725595
3601,40.6609308,31.1240975,64.70241811,33.24541245,63.63870476,74.29945335,22.24450137,68.77795618,17.2711992,32.65157349
3602,40.72802596,30.75798558,64.43135481,33.07143558,64.02190673,74.70692692,22.75353077,69.11358462,16.75479135,32.22303269
3603,39.95789247,29.83279074,63.61619189,32.39959305,64.90890984,75.56720926,23.65061042,69.92550869,15.89109016,31.37449131
3604,40.62382097,31.21999602,64.87872236,33.45490139,63.59006707,74.24879341,22.24420745,68.73592669,17.20993293,32.73833986
3605,40.61215818,30.61762931,64.30668705,33.02310044,64.09878408,74.79057739,22.79604852,69.20699078,16.69574479,32.13130714
3606,41.21213902,31.18348975,64.8180057,33.32973906,63.77435369,74.43342616,22.64624931,68.86616818,16.9396985,32.56479991
3607,40.75595254,30.86897055,64.49584125,33.1027676,63.90415875,74.58089034,22.59418657,69.00748281,16.92908184,32.35235025
3608,40.55998707,30.85992244,64.57838,33.10303317,63.99235244,74.66928049,22.89077122,69.19848341,16.76611805,32.3322361
3609,40.03400224,29.92646429,63.69815626,32.46984822,64.80938169,75.47353571,23.54522767,69.83768973,15.99061831,31.46231027
3610,40.70578021,30.77437362,64.42292857,33.05433516,63.98564561,74.66849726,22.68564561,69.08564561,16.83150274,32.25722527
3611,40.85071504,30.97257366,64.60124178,33.16452236,63.85522928,74.52550767,22.60872819,68.97306225,16.9536872,32.43393556
3612,40.5593346,30.77689481,64.51645121,33.0186692,64.101109,74.7813308,23.097782,69.3395564,16.6395564,32.23733841
3613,40.61347621,30.69858337,64.36312206,33.07021432,64.00850889,74.69432436,22.67304757,69.12978568,16.81986017,32.23404469
3614,39.93213454,29.80108866,63.58845258,32.37581649,64.9425933,75.59891134,23.68627526,69.95522938,15.8574067,31.34477062
3615,40.66594802,31.01967934,64.60613595,33.14018793,63.75019352,74.41525709,22.4239912,68.91133226,17.15898282,32.5415146
3616,40.65073216,30.95219647,64.53161074,33.11102502,63.77794997,74.44780353,22.38751067,68.9080964,17.14263576,32.4823429
3617,40.73913401,31.12362398,64.66889021,33.24228985,63.61388723,74.27168712,22.19197578,68.76077626,17.33615763,32.67989081
3618,40.51050573,30.53151718,64.2231126,32.91470802,64.17058397,74.86848282,22.86428053,69.27268511,16.63782061,32.03361832
3619,40.76700668,31.16095097,64.7734078,33.31583008,63.65723231,74.31783788,22.3265922,68.77911811,17.17778496,32.6478195
3620,40.1850094,30.22231092,63.93060014,32.63888937,64.51913521,75.17768908,23.21084599,69.57354447,16.33060014,31.76375705
3621,40.69133887,30.62642033,64.31275326,32.96491855,64.18633294,74.85899881,22.94783472,69.24874852,16.57949941,32.08541914
3622,39.92617191,29.79375004,63.58203128,32.37031253,64.95039058,75.60624996,23.69453121,69.96210934,15.84960942,31.33789066
3623,40.62673859,31.05764981,64.71329131,33.28655271,63.7405726,74.40888795,22.41522488,68.86592032,17.06576433,32.55131288
3624,40.5475998,30.8399986,64.5399986,33.1175991,63.96200098,74.64160106,22.75040062,69.12320073,16.8175991,32.32639866
3625,40.58733376,31.17209026,64.8227277,33.37084289,63.63422911,74.2962579,22.28866366,68.77220031,17.18095937,32.67588738
3626,40.6347017,30.92451443,64.5347133,33.09592974,63.83671361,74.50814052,22.524468,68.98977791,17.04900565,32.44084191
3627,40.81421008,30.91894677,64.54039425,33.13565756,63.87269783,74.54651366,22.57269783,68.97269783,16.95348634,32.3927626
3628,40.71060105,31.13180315,64.66332231,33.19484147,63.61031706,74.26819685,22.18395643,68.75243727,17.35816379,32.67392336
3629,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
3630,40.58123861,30.80785158,64.49930014,33.03682292,64.0161442,74.69476562,22.88289713,69.21448567,16.77958009,32.29074871
3631,40.34354415,30.31979639,64.03935337,32.75891035,64.39417288,75.08020361,23.10255445,69.47042512,16.41141483,31.83376566
3632,40.05651167,29.95416821,63.72239719,32.49062616,64.77994627,75.44583179,23.51406076,69.8117173,16.02005373,31.4882827
3633,40.54418145,30.84541861,64.53738562,33.13295674,63.93892779,74.61884532,22.68310924,69.08310924,16.84902272,32.33738562
3634,40.66496334,30.89898111,64.56829026,33.09181784,63.93912774,74.61227324,22.78874565,69.12736394,16.86470862,32.37596297
3635,40.66319561,30.98958684,64.55903035,33.12847386,63.74305229,74.41041316,22.34513492,68.87569141,17.1875042,32.52222596
3636,40.90356835,30.86108747,64.51860659,33.13364483,63.96635517,74.64511473,22.73007649,69.04511473,16.79116395,32.29736615
3637,40.59575371,30.62767162,64.30373319,32.97181528,64.10025655,74.79227707,22.80025655,69.20025655,16.70772293,32.11969214
3638,40.58546821,31.26921387,64.92647976,33.45554335,63.55898844,74.21625434,22.21625434,68.70172255,17.24101156,32.76921387
3639,39.98389618,29.8647953,63.64419588,32.42359647,64.874905,75.5352047,23.61460529,69.89550441,15.925095,31.40449559
3640,40.53740835,30.71509799,64.42912612,33.01690108,64.08309892,74.76907079,22.91870417,69.25323957,16.68884482,32.19639382
3641,40.67561208,31.02683624,64.58634658,33.14585691,63.70828618,74.37316376,22.30291893,68.84340859,17.23220349,32.56195866
3642,40.97401405,30.96355786,64.62173309,33.18928799,63.91419741,74.58631423,22.73967172,69.01419741,16.82655083,32.38339372
3643,40.64108302,31.20071233,64.93833447,33.25270755,63.82848138,74.48145371,22.99875811,69.17302528,16.89157157,32.63957635
3644,40.59935485,30.63247313,64.30763442,32.97451614,64.09650537,74.78822579,22.79650537,69.19650537,16.71177421,32.12419356
3645,40.65269586,31.00748918,64.71198024,33.20539172,63.88113512,74.54969773,22.78323258,69.08442937,16.86946328,32.46706969
3646,40.08418071,29.98822241,63.75219461,32.51616681,64.74376369,75.41177759,23.47574979,69.77979149,16.05623631,31.52020851
3647,40.11017488,30.02021524,63.78018833,32.54016143,64.70977131,75.37978476,23.43975786,69.74979821,16.09022869,31.55020179
3648,40.61309167,30.61309167,64.3017825,33.00555222,64.10952666,74.80198722,22.81329639,69.21329639,16.68293389,32.11686139
3649,40.59493551,30.88448883,64.57499528,33.19430009,63.90095313,74.57721925,22.64842089,69.05791444,16.88480654,32.39398238
3650,39.91510227,29.78012587,63.57011014,32.3600944,64.96486626,75.61987413,23.7098584,69.974882,15.83513374,31.325118
3651,40.58187101,30.95675404,64.69122604,33.14130402,63.96300498,74.63284198,22.97756201,69.22243799,16.77236001,32.41366403
3652,41.17911441,31.10762868,64.73614295,33.2931715,63.8068285,74.47108564,22.61405709,68.87108564,16.92168577,32.50040009
3653,41.03736629,31.21648839,64.78214682,33.30302472,63.64024345,74.29546292,22.34024345,68.74024345,17.20453708,32.67170786
3654,40.6324601,31.11814715,64.90645388,33.16492021,63.97923316,74.63507979,23.34153368,69.38830674,16.68830674,32.52984041
3655,40.63287584,30.99413204,64.55295146,33.11177088,63.74739166,74.40586796,22.33943003,68.87645825,17.20209367,32.53565575
3656,40.59049185,31.0586888,64.78229537,33.22262311,63.86557361,74.53016375,22.84491801,69.11901631,16.87540997,32.51934452
3657,40.58302978,30.78862734,64.45699695,33.03047537,63.99440244,74.67463345,22.77743223,69.16161703,16.82932035,32.28467354
3658,40.59658212,30.63609299,64.33609299,32.97463164,64.12975846,74.82097827,22.90878019,69.25609904,16.64829106,32.11414251
3659,41.0262002,30.9708107,64.61542121,33.20464222,63.89535778,74.56766303,22.67844202,68.96766303,16.84925272,32.38772646
3660,40.71394658,31.14183973,64.67068247,33.19952521,63.60094959,74.25816027,22.17258164,68.7437389,17.37020767,32.68462904
3661,40.48280349,30.61177731,64.34617033,32.92579476,64.20859825,74.89140175,23.10635812,69.39028168,16.5527096,32.09028168
3662,40.61236079,30.83708236,64.44719373,33.0573051,63.8853898,74.56291764,22.51797333,69.00786196,17.00449883,32.35955451
3663,40.61042876,31.15114889,64.77879901,33.32648348,63.64024043,74.30216155,22.27931422,68.77831931,17.20545423,32.66257255
3664,39.91137272,29.77553566,63.5660937,32.35665174,64.96974336,75.62446434,23.71502239,69.97918532,15.83025664,31.32081468
3665,40.68647758,31.04846348,64.64608363,33.21079597,63.72100856,74.38444433,22.38810075,68.88316776,17.17040202,32.58137129
3666,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
3667,41.05697891,31.08903525,64.74896482,33.25662678,63.8513873,74.51532392,22.75574647,68.9794366,16.86847185,32.48885918
3668,40.62979142,30.7903808,64.51237935,33.04079069,64.07460829,74.7548096,23.01879215,69.27800145,16.67039535,32.24638371
3669,40.62456776,30.96323636,64.53088312,33.09852987,63.77569106,74.43676364,22.37447976,68.90294026,17.16444767,32.50216379
3670,40.67158195,31.10833602,64.67574996,33.21976637,63.64625824,74.30726234,22.24486891,68.78525414,17.27852863,32.63953273
3671,40.65376356,31.20812165,64.87575038,33.38961554,63.64968832,74.30922422,22.39015241,68.80633805,17.13007964,32.6878896
3672,40.64135846,30.92407539,64.51098862,33.09790185,63.8041963,74.47592461,22.41938122,68.932468,17.10889047,32.45234708
3673,40.58984935,30.6266059,64.3266059,32.96942904,64.13465502,74.8264869,22.90816812,69.25915939,16.64492467,32.10618559
3674,40.67027697,31.0108309,64.57460933,33.13838775,63.7232245,74.3891691,22.32105832,68.85727989,17.21299708,32.54488629
3675,40.58350121,31.15282768,64.83764564,33.34027913,63.70658373,74.36862864,22.49008495,68.89008495,17.07064321,32.63764564
3676,40.34100828,30.4183556,64.10116731,32.78397901,64.31172391,74.9816444,22.99023854,69.39023854,16.53984097,31.94843512
3677,40.64711129,30.96362345,64.56554926,33.11398005,63.80324532,74.47203989,22.48987157,68.96119825,17.09037095,32.48145512
3678,39.91870023,29.78455413,63.57398486,32.3634156,64.96016124,75.61544587,23.70487661,69.97073051,15.83983876,31.32926949
3679,40.61291502,31.27158595,64.98099553,33.37988882,63.68247284,74.33542492,22.63653163,68.94243578,17.06106965,32.73394761
3680,40.58686696,31.07648072,64.78832622,33.25141633,63.82489268,74.4893562,22.74206008,69.05519312,16.92772534,32.54489274
3681,40.54096782,30.76219404,64.4703876,33.05567771,64.03612873,74.7197416,22.85083862,69.20167724,16.73929058,32.24580691
3682,40.97770129,31.03741396,64.70755763,33.25827597,63.86731517,74.53319365,22.75071835,69.01423226,16.86444179,32.4734361
3683,40.70616149,31.11848448,64.65355528,33.18862609,63.62274782,74.28151552,22.19905093,68.76398012,17.34218137,32.65971678
3684,40.60996625,30.844368,64.46912794,33.05916168,63.90193358,74.57878279,22.58457048,69.04244746,16.97041264,32.35883725
3685,40.58428966,31.15899192,64.84366652,33.34443641,63.70192471,74.36361123,22.48621438,68.88621438,17.0750872,32.64366652
3686,41.144778,31.0910465,64.72388212,33.32089675,63.79701375,74.46119275,22.58208863,68.87462563,16.9402995,32.51492687
3687,40.556797,30.66545212,64.37039099,33.01606343,64.10616148,74.78887544,22.90246943,69.26542791,16.68149134,32.17532986
3688,40.61122797,30.81067123,64.51067123,33.08793692,64.00439219,74.68521495,22.82329105,69.1619239,16.76492423,32.2838231
3689,40.67815697,31.01220129,64.76564838,33.13605799,63.99511948,74.65948809,23.17614331,69.30890785,16.70244026,32.43648458
3690,40.68458108,31.23382236,64.93832433,33.35019776,63.72279037,74.37777059,22.68390507,68.96685365,17.01418194,32.6843006
3691,41.02001932,31.23275449,64.93275449,33.30183311,63.82180413,74.47452965,22.94727448,69.06362758,16.86000966,32.61456829
3692,41.1303521,31.06399924,64.69764639,33.26494069,63.83505931,74.50188289,22.63458859,68.90188289,16.89858783,32.46446997
3693,40.5891777,30.83162956,64.43687825,33.04212695,63.89623847,74.56837044,22.5237816,69.01574609,17.00408643,32.35949759
3694,41.17444468,31.11651692,64.74617606,33.33445823,63.78209256,74.44485328,22.5731219,68.85726638,16.95170428,32.53376297
3695,40.54252425,30.76254101,64.4736343,33.05160819,64.04284517,74.72620524,22.87411567,69.2149515,16.72942163,32.24405221
3696,40.55630571,31.00675135,64.6785985,33.26598709,63.77770721,74.44955435,22.44955435,68.90586006,17.02229279,32.50675135
3697,40.72006368,31.04015632,64.65213084,33.16007526,63.77987842,74.443868,22.53989579,68.95590042,17.0841401,32.53615516
3698,40.6199511,30.81986961,64.56429595,33.02439374,64.14224576,74.80226206,23.21098435,69.37108214,16.5733442,32.25767274
3699,40.69876054,31.17136895,64.73444502,33.23126757,63.61696907,74.27280006,22.27280006,68.78763949,17.31112105,32.69787035
3700,40.71709934,31.09099263,64.66636153,33.21760829,63.67735345,74.33714987,22.33312951,68.84569954,17.23923693,32.63119622
3701,40.69777174,31.11481216,64.88360233,33.17946007,63.9592344,74.61624054,23.25254963,69.32579631,16.71608341,32.52452506
3702,40.57714726,30.7923475,64.48422673,33.02993222,64.02540358,74.70510167,22.88375847,69.21879236,16.77053604,32.27610597
3703,39.99701444,29.88094085,63.65832324,32.43570564,64.85775035,75.51905915,23.59644154,69.88036795,15.94224965,31.41963205
3704,40.68955869,30.72236692,64.41143084,33.06404117,64.05418563,74.73960419,22.82344745,69.17970314,16.72029686,32.20778548
3705,40.5477128,30.89676962,64.58170242,33.17623201,63.88609999,74.56349918,22.60367839,69.02376799,16.90636641,32.39174722
3706,40.67740661,31.05069968,64.62503667,33.155022,63.7158278,74.37886809,22.37147615,68.87496333,17.20613924,32.57657148
3707,40.38823679,30.4028146,64.10767387,32.84168876,64.31662248,74.99232613,23.00690394,69.40204467,16.5028146,31.94168876
3708,40.61881051,31.05444905,64.83365606,33.13762102,64.00198248,74.66237898,23.29603504,69.37920701,16.67920701,32.47524204
3709,40.66566116,30.78459737,64.4888451,33.16760649,63.99186162,74.67062301,22.79380695,69.17681606,16.78265205,32.31857915
3710,40.70198928,30.73017383,64.39259443,33.03622533,64.03089269,74.71680042,22.74498497,69.12619527,16.76910731,32.20668671
